"uncivil","id_str","created_at","text"
"no","829597751595896832","Thu Feb 09 07:48:11 +0000 2017","@NancyPelosi @alfranken @SenateDems @HouseDemocrats @maddow @Lawrence @jaketapper @JoeNBC @chucktodd @morningmika… https://t.co/1JhMk5SjS0"
"no","799785501968449536","Sat Nov 19 01:24:57 +0000 2016","@SteveScalise Congrat. PLEASE fight liberal democrats at EVERY turn. Now our turn 2 destroy them politically! they DON'T respect compromise!"
"no","867996315384504320","Fri May 26 06:50:22 +0000 2017","@RandPaul @DevinNunes @TGowdySC @SenatorBurr @RepPeteKing @TomCottonAR https://t.co/JwMy428OKg"
"no","915015690591096832","Tue Oct 03 00:48:35 +0000 2017","@SenToomey 1/ What have those prayers accomplished so far? I work at a public institution in the heart of Philly an… https://t.co/QxlWkkEEDm"
"no","834901061957791744","Thu Feb 23 23:01:39 +0000 2017","@SpeakerRyan https://t.co/wbOOYExqaS"
"no","844959520786993152","Thu Mar 23 17:10:23 +0000 2017","@NancyPelosi Keep fighting the good fight Nancy!!! The MAJORITY are in your court! #unpresidented #trumprussia #russiagate #45hastogo"
"yes","806159085775110144","Tue Dec 06 15:31:18 +0000 2016","@SpeakerRyan - I.E. milk the next 4 years while the chief blowhard is in office"
"yes","921399704411189248","Fri Oct 20 15:36:22 +0000 2017","@RepWilson https://t.co/GH7hXasw75"
"yes","804668875426197504","Fri Dec 02 12:49:44 +0000 2016","@SenToomey calls on Trump to cut funds to Philly, other sanctuary cities https://t.co/5VbfV5Dfrb #Pompous calling for decision already made."
"yes","824685696849944576","Thu Jan 26 18:29:26 +0000 2017","@SpeakerRyan @POTUS NOW AFTER 4 YEARS OF NO WAY RTAN CHANGES HIS MIND  &gt;&gt; SO FULL OF SHIT AND THEY FOLLOW THAT FOOL"
"no","828756719773876224","Tue Feb 07 00:06:14 +0000 2017","@SenJohnMcCain countfy before party.  We are counting on you. Stop Devos please!"
"yes","851965073543368704","Wed Apr 12 01:07:56 +0000 2017","@BradSherman “If you are over thirty and a liberal you have no brain.” – Winston Churchill  GET OVER TRUMP!"
"no","839566145170599936","Wed Mar 08 19:59:02 +0000 2017","@RepKevinBrady - u have the power to demand #Trump #taxreturns and are not. We won't forget. #doyourjob #indivisible #theresistance"
"yes","832271524216332288","Thu Feb 16 16:52:48 +0000 2017","@SenSchumer and thank you for voting ""no"" on Mulvaney"
"no","846680673599586304","Tue Mar 28 11:09:37 +0000 2017","@SpeakerRyan @WhiteHouse @EdWorkforce nothing confusing about regs that are aimed at protecting us and environment, 2 things GOP doesn't do."
"no","846768104239747072","Tue Mar 28 16:57:02 +0000 2017","@RepAdamSchiff can't help but wonder was Nunes as part of the Trump transition caught in the incidental collection ? What is he hiding ??"
"no","918827739746095104","Fri Oct 13 13:16:18 +0000 2017","@RepAdamSchiff it will hurt yourside more... 38 million for ostoff 
@PPFA etc.........."
"no","893654097777307648","Sat Aug 05 02:05:14 +0000 2017","@RosLehtinen Shabbat Shalom from Naples"
"no","845668161773092864","Sat Mar 25 16:06:16 +0000 2017","@RepAndreCarson @RepSpeier @RepMikeQuigley Your vm boxes are full. Message: APPOINT SPECIAL PROSECUTOR #trumprussia Americans deserve truth."
"no","842425976596377600","Thu Mar 16 17:22:58 +0000 2017","@SenSchumer you have no idea what you're talking about.  You just want to undermine the President, but can't even get that right."
"yes","841714625800470528","Tue Mar 14 18:16:19 +0000 2017","@SpeakerRyan sorry asshole that only works if U use the fake math. If U use the CBO your screwed! Stop lying Ryan. #RepealAndReplaceGOP2018"
"yes","819984635115565056","Fri Jan 13 19:09:06 +0000 2017","@SenSchumer @jasoninthehouse What would you know about a clean or accountable."
"no","829123867822215168","Wed Feb 08 00:25:09 +0000 2017","@RepSeanDuffy You think white terrorists are ""different""?  Maybe you should spend more time reading.  https://t.co/uTny8rH0tf"
"no","875106555527651328","Wed Jun 14 21:43:56 +0000 2017","@SteveScalise @SpeakerRyan Prayers for your swift recovery."
"no","854107230622236672","Mon Apr 17 23:00:06 +0000 2017","@jasoninthehouse Do your job. https://t.co/uLOEW0y19r"
"no","861690411131297792","Mon May 08 21:12:58 +0000 2017","@SenBlumenthal After today, it is obvious that only an independent investigation will work."
"no","872803519195037696","Thu Jun 08 13:12:29 +0000 2017","@lisamurkowski Getting healthcare right is better than getting it behind us! Don't leave 23 million Americans behind. Fight for us! #CBO"
"no","875899376039714816","Sat Jun 17 02:14:19 +0000 2017","@MaxineWaters @KamalaHarris r both dirty!! RT all over https://t.co/ChHvTjMe81"
"yes","819363537864761344","Thu Jan 12 02:01:05 +0000 2017","@SenJohnMcCain Thank you, now take this home. https://t.co/sIFXfL5D2F"
"no","898853646095458304","Sat Aug 19 10:26:23 +0000 2017","@NancyPelosi https://t.co/fIErfrggnz"
"no","858129164943142912","Sat Apr 29 01:21:50 +0000 2017","@PeterRoskam  Vote NO on #Trumpcare #ProtectOurCare #ILSaveACA #SaveACA New AHCA is worse than the 1st. https://t.co/s8I99s3hoB"
"yes","819607880206864384","Thu Jan 12 18:12:00 +0000 2017","@SpeakerRyan and what a sinful shame that is."
"no","841777390237945856","Tue Mar 14 22:25:43 +0000 2017","@SpeakerRyan not to be trusted"
"no","874760605328166912","Tue Jun 13 22:49:15 +0000 2017","@SenBlumenthal I'm not satisfied!"
"yes","864542442716090368","Tue May 16 18:05:55 +0000 2017","@RepAdamSchiff He doesn't deserve the title. He stole the election w/help from Russia. He's a disgusting pig&amp; trait… https://t.co/SniVmkhNsQ"
"no","889682115322925056","Tue Jul 25 03:02:00 +0000 2017","@SenToomey Please continue to #SpeakUpForUs &amp; #ProtectOurCare. #RepealAndRun is not an option. Vote NO &amp; #KillTheBill (for good)."
"no","824607057101910016","Thu Jan 26 13:16:57 +0000 2017","@jasoninthehouse,Nigerian military killed over 20 unarmed #Biafrans celebrating #DonaldTrump's Inauguration  https://t.co/K5IJ8b5tsa"
"no","788184620546220032","Tue Oct 18 01:07:11 +0000 2016","@MarshaBlackburn @SpeakerRyan https://t.co/pU0n8Qsj7L"
"yes","910985616728272896","Thu Sep 21 21:54:30 +0000 2017","@SpeakerRyan Really, a hard-hat, oh sport, you're so tough."
"yes","889945869499457536","Tue Jul 25 20:30:04 +0000 2017","@SenJohnMcCain We will piss on your grave for a generation for this. Way to go, ""maverick."" Just another pathetic,… https://t.co/Am4DGUg9hg"
"no","866395541751640064","Sun May 21 20:49:28 +0000 2017","@SenSchumer New Street Poll dismal midterm  4 DEMOCRATS. Dems on track to suffer losses of once thought Blue Wall. Blue Wall is no more. #MA"
"no","896412032752287744","Sat Aug 12 16:44:17 +0000 2017","@SenSchumer @SenateDems How is this different than #BLM?"
"no","838374007527219200","Sun Mar 05 13:01:54 +0000 2017","@SenJohnMcCain Time for Sessions to resign or face perjury charges."
"no","824328067564892160","Wed Jan 25 18:48:21 +0000 2017","@NancyPelosi I knew people who voted many times under different aliases and addresses. I think you know it too. You benefitted from this."
"yes","920800379557748736","Wed Oct 18 23:54:52 +0000 2017","@RepWilson Where's the rodeo??"
"yes","845543036776038400","Sat Mar 25 07:49:04 +0000 2017","@Clyburn @popsknox I do not understand how coverage ""runs out"". I will never ever ever ever live in the US again. It is a terrifying place."
"yes","913143488392384512","Wed Sep 27 20:49:07 +0000 2017","@SenSchumer That game is about to change head clown !!! Peoole in New York will see how much you fucking steal from their pay checks !!!"
"yes","841070265152884736","Sun Mar 12 23:35:52 +0000 2017","@RepDavid You won't meet with your constituents, you lie about #Trumpcare, and you're not following your Catholic values #coward #shameful"
"no","847462429105815552","Thu Mar 30 14:56:02 +0000 2017","@SenSchumer @FizerCindy https://t.co/c0qOPjHen3"
"no","829792361144270848","Thu Feb 09 20:41:30 +0000 2017","@RepThompson Ronald Turk's White Paper is a clear threat to public safety, please investigate his relationship with the NRA immediately"
"no","860245490402775040","Thu May 04 21:31:22 +0000 2017","@RepAdamSchiff I 💜Adam Schiff."
"no","837847495451496448","Sat Mar 04 02:09:44 +0000 2017","@NancyPelosi #liberalterrorism!  @potus #lockherup!  Stop drinking!"
"no","859832499119177728","Wed May 03 18:10:17 +0000 2017","@DarrellIssa https://t.co/nq6Rmalaus"
"no","852257919487705088","Wed Apr 12 20:31:36 +0000 2017","@RepKinzinger @EximBankUS Crony capitalism is a good thing ?"
"no","889869009860132864","Tue Jul 25 15:24:39 +0000 2017","@SenJohnMcCain Vote No on Trump(Death)Care   My CHILD will be hurt and possibly die MY CHILD"
"no","915274998583054336","Tue Oct 03 17:58:59 +0000 2017","@SpeakerRyan Bryce is going to eat your lunch.  I gave him money and I am a conservative leaning (new) independent… https://t.co/c6IvXtu0oD"
"yes","847093833603006464","Wed Mar 29 14:31:22 +0000 2017","@SenJohnMcCain @FoxNews @AmericaNewsroom  You have ruined the GOP. It is time for you to go home. You are a democrat."
"no","847256884717379584","Thu Mar 30 01:19:17 +0000 2017","@SenatorLankford                           Stand with @SenJeffMerkley  Filibuster Trump's SCOTUS Nominee!"
"no","831907427318636544","Wed Feb 15 16:46:01 +0000 2017","@jasoninthehouse 650k emails? 19gmail accounts? 3Awan brothers hacking? What's up? https://t.co/CtnNcTx5ho"
"no","844125461558919168","Tue Mar 21 09:56:07 +0000 2017","@RepAdamSchiff @POTUS Your Liberal NYT seems to have a different opinion. There are concrete ""news"" provided to the… https://t.co/KtCMeOwxyT"
"yes","873308055802445824","Fri Jun 09 22:37:20 +0000 2017","@RepAlGreen 👉even Pelosi &amp;Maxine stated: ""no facts!""  So why would you do such an idiotic thing; plus, you are offe… https://t.co/vEOOEspgCq"
"no","831617658386792448","Tue Feb 14 21:34:35 +0000 2017","@jasoninthehouse Investigate @KellyannePolls? R u kidding me? 4 What?? U career politicos do anything to grandstand. #draintheswamp."
"no","875864280008073216","Fri Jun 16 23:54:51 +0000 2017","@RepBillFlores This is NOT right. https://t.co/1ivRLE1cIv"
"no","824788874358427648","Fri Jan 27 01:19:26 +0000 2017","@SenatorTimScott @tomborelli Wow, Radical idea! Teachers Unions wants every zip code to have unionized teachers=dues. Tim's idea is better."
"yes","921929735634071552","Sun Oct 22 02:42:32 +0000 2017","@RepAdamSchiff Mr Representative, why are we still on this crazy train?"
"no","893193563101515776","Thu Aug 03 19:35:14 +0000 2017","@HurdOnTheHill @Spotify RT @LindaDStrawser  “Livin’ On a Prayer” -- Bon Jovi -- sure would be motivating in times like this #bonjovi"
"no","877350745116483584","Wed Jun 21 02:21:32 +0000 2017","@NancyPelosi Obamacare premiums and deductibles are meaner. What's the use of having HC if you can't use it!? No De… https://t.co/rWwaQOzSrN"
"no","832362294906490880","Thu Feb 16 22:53:30 +0000 2017","@RepRichmond I've bn Blk all my Life &amp; I am not aware of exactly what the CBC does &amp; who it serves; can U pls explain #TrumpPressConference"
"yes","832301392849022976","Thu Feb 16 18:51:30 +0000 2017","@SenSchumer chuck shumer likes children"
"no","860311024515244032","Fri May 05 01:51:46 +0000 2017","@SpeakerRyan https://t.co/XS0Xic5lfc"
"no","902588585387405312","Tue Aug 29 17:47:42 +0000 2017","@repjohnlewis @IDWPublishing To bad you can't figure out how to do the same thing today. https://t.co/IeqH1SZZ4e"
"no","825859885153783808","Mon Jan 30 00:15:15 +0000 2017","@ChuckGrassley My immigrant grandparents left a legacy of hardworking Americans. Let others do the same. #LiftBan"
"no","860245421771370496","Thu May 04 21:31:05 +0000 2017","@ToddRokita This is an odd post the day you vote to make sexual assault &amp; domestic violence a preexisting condition."
"yes","892909661170446336","Thu Aug 03 00:47:07 +0000 2017","@SpeakerRyan @jojoh888 @POTUS Stop acting like you're important. You're a failure. Let the president make comments like that."
"no","862791617543102464","Thu May 11 22:08:46 +0000 2017","@RepAdamSchiff It's essentially run by the same guy who was responsible for voter suppression. In typical DT fashio… https://t.co/abDFwhuDCm"
"no","819873288272957440","Fri Jan 13 11:46:39 +0000 2017","@RonWyden @Redrum_of_Crows Ha! Not in a million dollars.... I mean years."
"no","844239727473627136","Tue Mar 21 17:30:10 +0000 2017","@RepAndyHarrisMD do not repeal the ACA.  You will be replaced"
"no","918621180994736128","Thu Oct 12 23:35:31 +0000 2017","@SpeakerRyan @HouseGOP @GOP @HouseDemocrats @SenateDems DEFINE RECUSE please! https://t.co/Fdu7JTkiU7"
"no","879080607183142912","Sun Jun 25 20:55:23 +0000 2017","@RosLehtinen https://t.co/UmwrfbOJXL"
"no","901625628805521408","Sun Aug 27 02:01:15 +0000 2017","@SenJohnMcCain @POTUS 👍👍👍"
"no","843590695311032320","Sun Mar 19 22:31:09 +0000 2017","@SpeakerRyan @RepKevinBrady you're a 💩"
"yes","916288449791123456","Fri Oct 06 13:06:04 +0000 2017","@RepAnnWagner @stlcountypd Cry me a fucking river."
"no","879153905476698112","Mon Jun 26 01:46:39 +0000 2017","@jasoninthehouse Mr Chaff. I want you to know I always watch and listen to you, I wish you were one of my representatives. My wife and I"
"no","837686737606438912","Fri Mar 03 15:30:56 +0000 2017","@RepJuanVargas @NancyPelosi https://t.co/8piSBiuEjq"
"no","819942164406730752","Fri Jan 13 16:20:20 +0000 2017","@SenSchumer  Thank God you are opposing them Senator"
"no","893224677656719360","Thu Aug 03 21:38:53 +0000 2017","@NancyPelosi Nope"
"no","829849093061083136","Fri Feb 10 00:26:56 +0000 2017","@SpeakerRyan Does it include coverage for birth control. I persist. As a constituent, I deserve an answer. https://t.co/Az1WXleB1u"
"no","913747665497858048","Fri Sep 29 12:49:54 +0000 2017","@GerryConnolly @RepDonBeyer Sabatoge something that is not working??? Where are your questions to insurance compani… https://t.co/4J6uus8FWN"
"yes","818255474843914240","Mon Jan 09 00:38:02 +0000 2017","@SpeakerRyan  @SenateMajLdr America's credibility is gone in the world's eye because we r going 2 have a POTUS who… https://t.co/9GLWibJl0e"
"no","798941264888602624","Wed Nov 16 17:30:15 +0000 2016","@RepBonamici House Education &amp; Workforce Composite Plan is Phase 2 of MPRA &amp; if becomes law will have devastating effects on all pensioners"
"yes","837351382843854848","Thu Mar 02 17:18:21 +0000 2017","@jasoninthehouse If you are really Chaffetz, grow a pair. You're acting like an old woman. J.S. did nothing wrong. Show some guts."
"yes","896573294878609408","Sun Aug 13 03:25:05 +0000 2017","@SenSchumer @cyferPtVila @POTUS when Chuck r you and the rest of congress going to do your job &amp; impeach this mothe… https://t.co/FtX3zuHnKq"
"no","910585320264966144","Wed Sep 20 19:23:52 +0000 2017","@SenJohnMcCain This bill is SO wrong. Please stop this. Show us your integrity. It is beyond punitive to low income… https://t.co/EMJtjVRfRR"
"no","829698241226752000","Thu Feb 09 14:27:30 +0000 2017","@SenSchumer @SenWarren She was playing the Race Card, a favorite of the Democrat's and it's shameful....Alveda King even said so!"
"no","821472128017068032","Tue Jan 17 21:39:52 +0000 2017","@nikiinthehouse I'm a constituent of yours in Tyngsboro who proudly voted for you in Nov, I'm curious if you'll be attending the inaugration"
"no","844619723115520000","Wed Mar 22 18:40:08 +0000 2017","@JeffFortenberry Returning H2B workers create more full time, steady jobs- they don't replace American workers. #SaveH2B"
"yes","823581258445889536","Mon Jan 23 17:20:48 +0000 2017","@MaxineWaters we can stick with what u have provided. 30th ranked education in the world and still declining. Ur an impressive moron"
"yes","897876944771010560","Wed Aug 16 17:45:20 +0000 2017","@NancyPelosi @realDonaldTrump and after today it's clear that you are not only corrupt but shameless.  The full sto… https://t.co/h2OfnYJBhT"
"no","835476665472069632","Sat Feb 25 13:08:54 +0000 2017","@NancyPelosi @RepLindaSanchez there is something about life that is more economical(utility) than it is religious(morality)"
"no","806036655148847104","Tue Dec 06 07:24:48 +0000 2016","@SpeakerRyan (3) 3 tax brackets? With the very rich paying the least! More of the same! The rich getting richer!"
"no","811234966596161536","Tue Dec 20 15:41:02 +0000 2016","@RepJoeBarton,#MEPS write a protesting letter to #HRVP, demands for the immediate release of #NnamdiKanu https://t.co/AeXFyiA5Fx…"
"no","889687346999898112","Tue Jul 25 03:22:47 +0000 2017","@SenJohnMcCain If you vote to R&amp;R after receiving your diagnosis, knowing it would deny the same care to others, th… https://t.co/2bM15dprOH"
"no","793596702020083712","Tue Nov 01 23:32:52 +0000 2016","@SpeakerRyan Great! Finally! We'll believe you when it happens."
"no","910571095148830720","Wed Sep 20 18:27:21 +0000 2017","@RepJohnConyers https://t.co/WEojdIaqli"
"no","821182146551435264","Tue Jan 17 02:27:35 +0000 2017","@RepTomPrice You not only shouldn't be in Yrumps cabinet YOU SHOULDNT NE IN CONGRESS 😡

https://t.co/05alH1w1LU"
"no","860151941707575296","Thu May 04 15:19:38 +0000 2017","@NancyPelosi ""openly""... https://t.co/JOmNe3oVoe"
"no","839969907454402560","Thu Mar 09 22:43:26 +0000 2017","@NancyPelosi you first"
"no","816820707300691968","Thu Jan 05 01:36:47 +0000 2017","@RepDeSantis @SenTedCruz term limits is not enough. Must stop income for life, and not be able to ever be a lobbist after serving in Congres"
"yes","840636434675617792","Sat Mar 11 18:51:58 +0000 2017","@SpeakerRyan @HouseGOP NO IT NOT KEEPING YOUR PROMISE! ONLY FULL &amp; COMPLETE REPEAL IS KEEPING YOUR PROMISE YOU SNAKE!"
"no","913805693584625664","Fri Sep 29 16:40:29 +0000 2017","@RepRobinKelly Yup! That's a feature,not a bug.Resulting&amp;planned fiscal crisis precipitated byTaxCuts4TheWealthy wi… https://t.co/aj4fv33D4R"
"yes","844576256419028992","Wed Mar 22 15:47:25 +0000 2017","@SpeakerRyan Not with what you cooked up 
#FullRepeal"
"yes","889934126417137664","Tue Jul 25 19:43:24 +0000 2017","@SenJohnMcCain Shame on you"
"no","918317865106857984","Thu Oct 12 03:30:15 +0000 2017","@RepShimkus @SpeakerRyan Not the courts decision, anyway"
"no","863367310542876672","Sat May 13 12:16:22 +0000 2017","@RandPaul @SenTomCotton @SenateGOP @SenDanSullivan @SenFeinstein @SenSanders @SenWarren  #FakenewsCNN https://t.co/MZx0RduAh8"
"no","842790306911326208","Fri Mar 17 17:30:42 +0000 2017","@SpeakerRyan @HouseGOP As long as your insurance buddies make more money, right?"
"yes","910921884870627328","Thu Sep 21 17:41:16 +0000 2017","@SenSchumer @jimmykimmel Don't give a crap about the Kimmel Test. Kimmel will be a faint memory just like all other late night hosts."
"yes","847043010978304000","Wed Mar 29 11:09:25 +0000 2017","@SenSchumer you're an idiot Schumer. You're against everything the GOP does. What did the clueless wonder Obama do? Oh yeah, Bush's fault"
"no","917635368547057664","Tue Oct 10 06:18:15 +0000 2017","@PattyMurray I hope President Trump has paid as little taxes as legally possible.  He's done nothing wrong."
"yes","845001713547464704","Thu Mar 23 19:58:02 +0000 2017","@RepMarkMeadows need to throw Ryan out as Speaker, he's a disgrace"
"no","829744743173148672","Thu Feb 09 17:32:17 +0000 2017","@SenSchumer Schmuck u make America's stomach turn every time u're in front of a camera. U better stock up on Pepto next time u buy Depends!"
"no","872580826394902528","Wed Jun 07 22:27:35 +0000 2017","@RonWyden @CoralReefer420 King Cotton didn't want to compete"
"yes","846121890666237952","Sun Mar 26 22:09:13 +0000 2017","@keithellison are Democratic voters have to deal with ""super delegates"" for 2020 again?"
"no","860172627192803328","Thu May 04 16:41:50 +0000 2017","@RepJoeKennedy Well done!"
"yes","901068757090660352","Fri Aug 25 13:08:27 +0000 2017","@NancyPelosi You had your chance to help keep America safe.  You showed us you will not.  You blew it all on your own lady.  Zip it!"
"no","866648324799164416","Mon May 22 13:33:56 +0000 2017","@SpeakerRyan You need to study CMMI and understand the process including continuous improvement. Stop spewing your BS."
"no","874409098338607104","Mon Jun 12 23:32:29 +0000 2017","@RepAdamSchiff @maddow @maddow did you see his tweet today that said ""you're fired""? In a way he had already admitted it i suspect"
"no","893488290795581440","Fri Aug 04 15:06:23 +0000 2017","@TGowdySC trying to play spy?

😂😂😂😂😂😂😂😂😂😂😂😂

Taxpayers $$$ well spent, Mr. HumptyDumpty... https://t.co/wes7BrsUZs"
"yes","873131614179647488","Fri Jun 09 10:56:13 +0000 2017","@SenToomey only 28% approve of Trumpcare. Your support is political suicide. Stop hiding the bill. Coward."
"no","908719439323025408","Fri Sep 15 15:49:32 +0000 2017","@SpeakerRyan Stop talking about it and do it!!!!"
"no","859927171518705664","Thu May 04 00:26:29 +0000 2017","@NancyPelosi @BradSherman Make sure you vote YES for #AHCA @BradSherman as this constituent wants this ""tattoo!""  M… https://t.co/KYnX6pDEDb"
"no","804750045740466176","Fri Dec 02 18:12:17 +0000 2016","@RepDLamborn @benshapiro @RepTrentFranks Feels like he'll be too busy trying to keep Iran from setting the whole ME on fire."
"no","919141782432112640","Sat Oct 14 10:04:12 +0000 2017","@RepMimiWalters #MimiBot"
"no","837692856840105984","Fri Mar 03 15:55:15 +0000 2017","@repbenraylujan @NancyPelosi Democrat Party Ties to Russia https://t.co/kMlSqiZZLr"
"no","827903225806348288","Sat Feb 04 15:34:45 +0000 2017","@SenToomey Please vote NO DeVos! I am one of your constituents, and I know she is not qualified for this position in any way."
"yes","826878214597386240","Wed Feb 01 19:41:43 +0000 2017","@NancyPelosi why did you delete your tweet about Paul Ryan. Lying again I see. You libs can't help yourself."
"no","921440240971210752","Fri Oct 20 18:17:27 +0000 2017","@SpeakerRyan GOP is greater threat to America than ISIS"
"no","911380461527666688","Sat Sep 23 00:03:29 +0000 2017","@Jim_Jordan stand up against the sham investigation by Mueller.  What a waste of taxpayer money."
"no","864654326597287936","Wed May 17 01:30:30 +0000 2017","@DarrellIssa That's this will be your last term @DarrellIssa"
"no","818708373570920448","Tue Jan 10 06:37:41 +0000 2017","@RepKevinYoder @SpeakerRyan facts like the ACA is saving lives and helping millions access health coverage?"
"no","873014897818222592","Fri Jun 09 03:12:26 +0000 2017","@SpeakerRyan @TGowdySC @GOPoversight https://t.co/DHv6EIK2so"
"no","861001917144551424","Sat May 06 23:37:08 +0000 2017","@Raul_Labrador must feel great to accept money over human beings or you're just afraid of trump"
"yes","847326012190842880","Thu Mar 30 05:53:58 +0000 2017","@SpeakerRyan do you not understand the concept of Planned Parenthood?  Are you really so stupid that you would defund a program that serves"
"yes","901440351222759424","Sat Aug 26 13:45:02 +0000 2017","@SenSchumer @POTUS You are definitely a disgrace as a leader. Your agenda is more important than truth"
"yes","825800290616082432","Sun Jan 29 20:18:26 +0000 2017","@jimlangevin @SenatorMillerRI @mirza_malang what a hypocrite!  You voted for the Safe Act remember?"
"no","914149885481537536","Sat Sep 30 15:28:11 +0000 2017","@SpeakerRyan so...calling Puerto Ricans lazy and ungrateful...still providing great leadership is he?"
"no","852946400728035328","Fri Apr 14 18:07:23 +0000 2017","@NancyPelosi Something constructive U can do.Stop harboring/aiding &amp;abetting Illegals #sanctuarycities @Potus… https://t.co/zXuVwfSBGM"
"no","918888699328262144","Fri Oct 13 17:18:32 +0000 2017","@janschakowsky GOP politicians need to stand up to Trump now if they care about the country, national security &amp; avoiding nuclear war."
"no","844330791702335488","Tue Mar 21 23:32:02 +0000 2017","@SpeakerRyan Your budget is so amazingling biased toward poor people, vets, and environment. Cutting meals 4 seniors and kids, not military?"
"no","792050009592127488","Fri Oct 28 17:06:52 +0000 2016","@jasoninthehouse #FBI @FBI They had no other choice but to come clean. We have many good agents. A few are corrupt... Just like Congress. JC"
"no","909107929516736512","Sat Sep 16 17:33:15 +0000 2017","@SpeakerRyan The rich outsource due to greed. Plain and simple. Trickle down does not work https://t.co/rL3hkElWQt"
"no","904691717089013760","Mon Sep 04 13:04:48 +0000 2017","@SpeakerRyan STOP sabotaging our @POTUS

AMERICANS need policy changes. 

STOP  SABOTAGING

DO YOU UNDERSTAND"
"yes","833837825573392384","Tue Feb 21 00:36:44 +0000 2017","@SenJohnMcCain Don't think for an instant you can pull one over on us. Put your money where your mouth is or shut i… https://t.co/4ehRyCaIGD"
"no","821772405563658240","Wed Jan 18 17:33:03 +0000 2017","@SpeakerRyan Know hard feelings but you'll live."
"yes","847452232211611648","Thu Mar 30 14:15:31 +0000 2017","@Jim_Jordan @POTUS your full of shit! You can't get everything you want! Stop being a demarcate and get on board"
"no","822162031277174784","Thu Jan 19 19:21:17 +0000 2017","@RepLarryBucshon  Lost my job and not quite ready for Medicare. ACA saved me. For me, ACA is a wonderful thing. Rep us all!"
"yes","844289150366953472","Tue Mar 21 20:46:34 +0000 2017","@MaxineWaters What about Clinton's illegal server, her selling 20%of US uranium to Russians. You are an embarrassment to YOUR OFFICE. RESIGN"
"no","901578704429699072","Sat Aug 26 22:54:48 +0000 2017","@RepAdamSchiff you got us dead to rights..

Putin wanted POTUS to pardon #JoeArapio https://t.co/XW8b9v8qXS"
"no","839859340207063040","Thu Mar 09 15:24:05 +0000 2017","@RepBrianBabin @cvpayne @MikeKellyPA @FoxBusiness remember that majority of your constituents are poor and don't need your repeal"
"no","889946754568912896","Tue Jul 25 20:33:35 +0000 2017","@SenatorBurr I'm really disappointed in your first vote on healthcare. Hopefully you will not vote to deny healthca… https://t.co/Q7StR4ThEU"
"no","911516115737677824","Sat Sep 23 09:02:31 +0000 2017","@SenJohnMcCain aka songbird https://t.co/ib9xTkO4HX"
"no","824313572930883584","Wed Jan 25 17:50:45 +0000 2017","@RepAdamSchiff please do what you can to get our party on the Gov jobs freeze. It's taking jobs away from my fellow… https://t.co/0Si1c1MJJy"
"yes","901578624842813440","Sat Aug 26 22:54:29 +0000 2017","@NancyPelosi Chaos! Go look at your thugs, #Antifa - or maybe you'll be more satisfied if another GOP representativ… https://t.co/Kl79tly476"
"no","868477580751642624","Sat May 27 14:42:45 +0000 2017","@RepAdamSchiff Sounds like phase one of @realDonaldTrump @VP @SpeakerRyan dream come true. Phase two kill Medicare &amp; Social security"
"no","841737062348812288","Tue Mar 14 19:45:29 +0000 2017","@Jim_Jordan @POTUS @freedomcaucus @SenateGOP @RandPaul you should let #ACA fail, blame @TheDemocrats, and then focu… https://t.co/xLdIi6nCbj"
"no","839167513820823552","Tue Mar 07 17:35:00 +0000 2017","@SenToomey @SenBobCasey can PA count on you to protect our environment, womens rights, unions, and healthcare?!  Please? #pleasepat"
"no","857256811858145280","Wed Apr 26 15:35:25 +0000 2017","@RoyBlunt https://t.co/njwNlLhb9B"
"no","806574924114624512","Wed Dec 07 19:03:42 +0000 2016","@SpeakerRyan @Saille he has to spend so much time reading these awesome tweets that he couldn't possibly answer phones;)"
"no","896840489240023040","Sun Aug 13 21:06:49 +0000 2017","@RepTomRice @SpeakerRyan And raise minimum wage"
"no","862109608160231424","Wed May 10 00:58:42 +0000 2017","@SenJohnMcCain Lead us."
"yes","824344031970816000","Wed Jan 25 19:51:47 +0000 2017","@SenJohnMcCain @POTUS Maybe oppose the cabinet hand-picked to institute it then, fuckwit"
"no","813651109923487744","Tue Dec 27 07:41:56 +0000 2016","@rep_stevewomack &amp; @RepWesterman: Time to really #SavetheSecond. We did our job; now you do yours! #2A # freedom"
"no","853567734570987520","Sun Apr 16 11:16:21 +0000 2017","@MaxineWaters I'm very proud of u for speaking out. We're from the same generation. I hope that young Blk's n 40's-60's r listening 2 you."
"no","910391306655981568","Wed Sep 20 06:32:56 +0000 2017","@SenJohnMcCain Stay healthy I can make us a better living.Please, sir don't condemn us &amp;never let us have a chance.… https://t.co/1eyx9NmgSW"
"yes","858142512543784960","Sat Apr 29 02:14:53 +0000 2017","@NancyPelosi @realDonaldTrump Fuck you haters!!! 😂😂😂"
"yes","788444811992764416","Tue Oct 18 18:21:06 +0000 2016","@SpeakerRyan @GovChristie @rudygiulianiGOP @marcorubio @jameslankford @TGowdySC @jasoninthehouse @JamesComeyFBI ANY… https://t.co/3hKWBU47p7"
"no","911311036116013056","Fri Sep 22 19:27:37 +0000 2017","@SenJohnMcCain good work!! 🙂"
"no","857333144617455616","Wed Apr 26 20:38:44 +0000 2017","@RepLukeMesser @POTUS @CNN Sure would be nice if messer worked to help hoosiers and families more than being a lackey to the white house"
