"uncivil","id_str","created_at","text"
"no",826439564671721472,"Tue Jan 31 14:38:41 +0000 2017","@SpeakerRyan Congress needs to man up! No way would we have accepted these Exec. Orders from Obama. Congress needs to assert itself."
"no",826439735660929024,"Tue Jan 31 14:39:22 +0000 2017","@MaxineWaters NO on DeVos; NO on Sessions; NO Bannon on NSC; #NoBanNoWall"
"no",826439826253762560,"Tue Jan 31 14:39:43 +0000 2017","@RepEsty @YouTube And yet you suggested &amp; voted for the same ban 13 months ago. Your hypocrisy and lies are outstanding."
"no",826443137778216960,"Tue Jan 31 14:52:53 +0000 2017","@SenSchumer thank you for standing up against Trump injustice. Keep it up, we need you! #RiseUp"
"no",826445747067506688,"Tue Jan 31 15:03:15 +0000 2017","@RepPeteKing when will you be holding a Town Hall to meet with your constituents?  Or are you too afraid to face us? #Trumpmustgo"
"no",826449597438439424,"Tue Jan 31 15:18:33 +0000 2017","@senSchumer @DineshDSouza @1americus1 Seems Senator Schumer was not present when Obama blocked refugees from Syria. or bent laws."
"no",826449817777930240,"Tue Jan 31 15:19:25 +0000 2017","@SteveScalise you are lying. GOP blocked hundreds of judicial appointees from previous administration. Disruption works both ways"
"no",826450292187267072,"Tue Jan 31 15:21:19 +0000 2017","@RepJimRenacci Are you going to protect our Medicare and Social Security?  So far you have not answered my emails, letters and calls."
"no",826452160619634688,"Tue Jan 31 15:28:44 +0000 2017","@SpeakerRyan I agree"
"no",826453543297105920,"Tue Jan 31 15:34:14 +0000 2017","@PattyMurray ""this will dramatically impact our ability to work together. Basic practices are being ignored."" GO PATTY MURRAY"
"no",826458127147139072,"Tue Jan 31 15:52:27 +0000 2017","@SenatorTimScott NO confusion. States are political revolving doors &amp; schools become political capital. NOT a victimless crime. @SenatorBurr"
"no",826459478522548224,"Tue Jan 31 15:57:49 +0000 2017","@JohnBoozman @ChrisCoons @dcexaminer Bannon is actively dismantling our government to seize power. What are  you do… https://t.co/IqZOO6PEG0"
"no",826461254474620928,"Tue Jan 31 16:04:52 +0000 2017","@RonWyden @washingtonpost MY President enforcing law YOU voted for. #notMySenator #Ny3rdSenator"
"no",826461326675415040,"Tue Jan 31 16:05:09 +0000 2017","@marcorubio  Senator, I am so disappointed. I had such high hopes that you would stand against DJT's fascism and do the right thing."
"no",826466742088114176,"Tue Jan 31 16:26:40 +0000 2017","@SenatorHassan protesting in dc helps New Hampshire how?"
"no",826466802574073856,"Tue Jan 31 16:26:55 +0000 2017","@KamalaHarris @SenFeinstein @timkaine @SenateDems Stop Sessions NOW. The Wall is BETWEEN Church and State! https://t.co/fXDl4d26QJ"
"no",826468318571806720,"Tue Jan 31 16:32:56 +0000 2017","@SenatorTimScott Consider changing your vote to NO on #BetsyDevos. I see you checking your phone at this hearing..."
"no",826470508183089152,"Tue Jan 31 16:41:38 +0000 2017","@SenatorTimScott Providing a better future means a better education, which she will NOT give them. #noDevos"
"no",826471191170916352,"Tue Jan 31 16:44:21 +0000 2017","@SenBlumenthal worried 

Attorney General &amp; conscience 

WAIT was he when he claimed he is VIETNAM COMBAT VET… https://t.co/B2Hf8EcrUe"
"yes",826472032028258304,"Tue Jan 31 16:47:42 +0000 2017","@SenSchumer go fuck yourself you fraud ...you are enemy of this country"
"no",826474295190773760,"Tue Jan 31 16:56:41 +0000 2017","@SenJohnMcCain 
Fight for your constituents now. They respect you, &amp; wanted you to respect them. Do yo really think trump, respects them?"
"no",826475139877453824,"Tue Jan 31 17:00:03 +0000 2017","@rep_stevewomack If you're a defender of life, what about the life of refugees? Perhaps you'll be standing up to Trump's EO."
"no",826481182317694976,"Tue Jan 31 17:24:03 +0000 2017","@SpeakerRyan Use The Nuclear Option now because we Republicans are getting mad at your catering to Democrats."
"no",826481697290125312,"Tue Jan 31 17:26:06 +0000 2017","@SenJohnThune 
https://t.co/LRuJqsCn3v"
"no",826482864971710464,"Tue Jan 31 17:30:44 +0000 2017","@RepDougCollins @Deadline

Dude, the article starts with ""good for cable companies, bad for sunscribers.""

Which of those do you represent?"
"no",826484318637813760,"Tue Jan 31 17:36:31 +0000 2017","@marcorubio @SenateDems @POTUS sad.  Do your jobs or lose your job.  Thank you @marcorubio"
"yes",826486330377043968,"Tue Jan 31 17:44:31 +0000 2017","@SpeakerRyan You have nothing. You'll go down in history as a spineless, obstructionist coward. You'd be wise to turn on Trump early."
"yes",826486884071206912,"Tue Jan 31 17:46:43 +0000 2017","@SpeakerRyan coal is an obsolete energy source; get with the program asshole; coal jobs are a waste of time, money and lives"
"no",826495959001595904,"Tue Jan 31 18:22:46 +0000 2017","@SenJohnMcCain @LindseyGrahamSC Stop worrying that Executive Orders help recuit terrorists... Inaction is their biggest recruitment tool"
"no",826496648494841856,"Tue Jan 31 18:25:31 +0000 2017","@SpeakerRyan @POTUS but this flurry of exec orders from Trump, including the Muslim ban is just fine with you? Hypocrisy, thy name is Ryan"
"no",826498458043432960,"Tue Jan 31 18:32:42 +0000 2017","@SenToomey A vote to confirm Betsy DeVos is a clear affirmation that you really can buy a cabinet position.  #DumpDevos"
"no",826499775478583296,"Tue Jan 31 18:37:56 +0000 2017","@SenSchumer The order is not illegal. It's awful that you're delaying the approval of the President's chosen, qualified, Attorney General."
"no",826504084727422976,"Tue Jan 31 18:55:04 +0000 2017","@SenToomey You should vote no to DeVos's nomination! From a Pennsylvanian!"
"yes",826504781619412992,"Tue Jan 31 18:57:50 +0000 2017","@SpeakerRyan nice language on the hot mic today.
How about everyone get your health plan and then you can go work your 150 days you jackass"
"no",826507172901167104,"Tue Jan 31 19:07:20 +0000 2017","@MaxineWaters you are my hero, I hope that investigation is still going on me and the American people that are sane"
"no",826508530144444416,"Tue Jan 31 19:12:44 +0000 2017","@RepDLamborn @NRO How about raising the wage so that people don't have to work 2 jobs?"
"no",826514457903915008,"Tue Jan 31 19:36:17 +0000 2017","@MaxineWaters I see your voter base has changed. It's becoming crystal clear why #BlackIssues are falling by the wayside on your watch."
"no",826516852583038976,"Tue Jan 31 19:45:48 +0000 2017","@ZephyrTeachout @AndyRichter if you have a kid or know a teacher in pub. Edu they should vote no. He'll, if you heard of public edu vote no."
"no",826518814896640000,"Tue Jan 31 19:53:36 +0000 2017","@SpeakerRyan https://t.co/678BlbpEwG"
"no",826521933181095936,"Tue Jan 31 20:05:59 +0000 2017","@RonWyden What about Mnuchin and Price?"
"no",826523506766671872,"Tue Jan 31 20:12:14 +0000 2017","@RepLynnJenkins @SenateDems @RepTomPrice oh like you repukes never cried, whined and blocked things. Remember that whole gvt shutdown? We do"
"no",826529513412624384,"Tue Jan 31 20:36:06 +0000 2017","@SpeakerRyan How about our commitment to the world:US = hope and democracy. Endorse Trump's immigration ban: will make more terrorists."
"no",826530606133628928,"Tue Jan 31 20:40:27 +0000 2017","@lisamurkowski please vote against Betsy DeVos. Find someone who has real edu. experience &amp; didn't plagiarize https://t.co/lE9Xua7mOk"
"no",826532037989367808,"Tue Jan 31 20:46:08 +0000 2017","@RepFredUpton Please find the courage to take a stand for what's right, your statement is transparently political and calculated #MuslimBan"
"yes",826532361537978368,"Tue Jan 31 20:47:25 +0000 2017","@SpeakerRyan Picked the wrong side again,  you soulless hypocrite."
"no",826533047554105344,"Tue Jan 31 20:50:09 +0000 2017","@SenSchumer hypocrite. https://t.co/7PVtG5q4Xy"
"no",826536712646098944,"Tue Jan 31 21:04:43 +0000 2017","@SenatorBurr @SenThomTillis   And this is okay with you?? https://t.co/WrOgKsrvX1"
"no",826537010890436608,"Tue Jan 31 21:05:54 +0000 2017","@SteveScalise now is the time to show your TRUE colors (red white blue). You know this truly insane...forget your constituents, party..."
"no",826537822731587584,"Tue Jan 31 21:09:07 +0000 2017","@RepMickMulvaney OPPOSE overturn of anti-corruption rule Section 1504 #transparency #financialdisclosure  
https://t.co/A7vdAo8X2p"
"no",826542078305955840,"Tue Jan 31 21:26:02 +0000 2017","@SpeakerRyan #MAGA #goingbackwards #stopitwithyourfakewars #StandUpToTrump https://t.co/dqG1PHl1K5"
"yes",826547344854364160,"Tue Jan 31 21:46:58 +0000 2017","@jasoninthehouse Once again u put your own interests and the pathetic GOP over this country, fuck you for trying to sell off OUR land, punk"
"no",826548091562164224,"Tue Jan 31 21:49:56 +0000 2017","@SenToomey Thank you @SenWarren for bravely standing against unethical appointments and action today and your focus on your role as Senator."
"no",826550561675870208,"Tue Jan 31 21:59:45 +0000 2017","@RepLoBiondo I'm staggered by the prospect of this. These aren't Republicans. They are white nationalists. Be diffe… https://t.co/WJBkX3mNkk"
"no",826550850717941760,"Tue Jan 31 22:00:54 +0000 2017","@SenJohnMcCain @AltStateDpt Please, I implore you Senator, think of your country. Russia is a real issue. 
Vote no… https://t.co/pe0OUikCPk"
"no",826551771908698112,"Tue Jan 31 22:04:33 +0000 2017","@RepJeffDuncan Oh, this is GREAT: An easy scorecard to watch how you represent ALL your constituents: https://t.co/DNrvau1Hp1"
"no",826568197717364736,"Tue Jan 31 23:09:49 +0000 2017","@PattyMurray Don't agree, he was voted and elected as our POTUS &amp; is doing it nicely. Will get it done as soon as he gets over losers"
"no",826568419013165056,"Tue Jan 31 23:10:42 +0000 2017","@SenSchumer Whaaat? You recently said it didnt work!"
"yes",826568639826554880,"Tue Jan 31 23:11:35 +0000 2017","@keithellison @realDonaldTrump i'm sure the douche bag has plans to change the constitution as well"
"no",826571440468135936,"Tue Jan 31 23:22:43 +0000 2017","@SenatorTimScott @LindseyGrahamSC https://t.co/Cbd56EuD6Y"
"no",826571763555397632,"Tue Jan 31 23:24:00 +0000 2017","@RepAdamSchiff https://t.co/fwUZETijoi"
"yes",826578831834247168,"Tue Jan 31 23:52:05 +0000 2017","@SenSchumer hey chuckie...remember those ""obstructionist"" accusations since the Dems lost their tails 6 yrs ago? Hypocrite much?"
"no",826591379438473216,"Wed Feb 01 00:41:56 +0000 2017","@SenJohnMcCain Mr Mc Cain, do not let this man be king. Please no matter how you feel about Supreme Court. please keep it at 60 votes."
"no",826594365485101056,"Wed Feb 01 00:53:48 +0000 2017","@NancyPelosi https://t.co/5c4T6z6jic"
"no",826598047656374272,"Wed Feb 01 01:08:26 +0000 2017","@SenSchumer @NancyPelosi you are sitting back and allowing this to happen. You need to see this President like Cong… https://t.co/f0r10sTeBR"
"no",826600619855192064,"Wed Feb 01 01:18:39 +0000 2017","@MaxineWaters @joanwalsh @realDonaldTrump not watching doing laundry iron my uniforms for work something King Trump has no clue about."
"no",826601855094497280,"Wed Feb 01 01:23:34 +0000 2017","@SpeakerRyan As was Judge Merrick Garland."
"no",826602449314136064,"Wed Feb 01 01:25:56 +0000 2017","@SpeakerRyan Hallelujah On Presidents Choice for Supreme Court! Amen! Now you got his back man we need to get country back!"
"no",826602827522916352,"Wed Feb 01 01:27:26 +0000 2017","@SenToomey what about Merrick Garland? #SCOTUSnominee"
"no",826603205651996672,"Wed Feb 01 01:28:56 +0000 2017","@RonWyden DemPtyNeeds2BcomeWorkingClassBottomUpRealDemocracyPoliticalPartyWith
UstandingOfCapitalismBSanders=Ustand… https://t.co/HeutkSJNpD"
"no",826603234773102592,"Wed Feb 01 01:29:03 +0000 2017","@RonWyden That's how he was unanimously confirmed by the Senate. Try again."
"no",826603251869024256,"Wed Feb 01 01:29:07 +0000 2017","@SenMikeLee iThree Amigos!"
"yes",826603297226240000,"Wed Feb 01 01:29:18 +0000 2017","@rep_stevewomack I will never vote for you, cotton or boozman ever again! I can't believe you were our mayor! You are disgusting!"
"no",826604176574668800,"Wed Feb 01 01:32:47 +0000 2017","@SenatorTimScott @WhiteHouse Seems a little religious to be ruling on a strictly non religious constitution."
"no",826604476857479168,"Wed Feb 01 01:33:59 +0000 2017","@jasoninthehouse What an awesome pick, they can say what they want about @realDonaldTrump @POTUS he will go down in History for this pick"
"no",826605146104815616,"Wed Feb 01 01:36:39 +0000 2017","@RepWalberg Still looking for you to show some spine and share your views on the immigration ban. Which side of the fence are you on?"
"no",826606796420870144,"Wed Feb 01 01:43:12 +0000 2017","@SenJohnMcCain WAKE UP"
"no",826606919615971328,"Wed Feb 01 01:43:41 +0000 2017","@SenSchumer No, now more than ever, we need Senate Dems to stand up and not back down. Treat Gorsuch as Garland was treated."
"no",826607635508125696,"Wed Feb 01 01:46:32 +0000 2017","@NancyPelosi Happy to see the globalist fading from history like the other globalist A. Hitler."
"no",826608716082454528,"Wed Feb 01 01:50:50 +0000 2017","@JasonKander @jonathanchait Bravo! Very funny."
"no",826609045289259008,"Wed Feb 01 01:52:08 +0000 2017","@SenatorIsakson That's what Merrick Garland deserved. You robbed him that right. Shame on GOP thieves."
"no",826609530431819776,"Wed Feb 01 01:54:04 +0000 2017","@NancyPelosi Isn't it time for term limits?!?!"
"no",826609665794506752,"Wed Feb 01 01:54:36 +0000 2017","@SenJohnMcCain uh, Marrick Garland?"
"no",826611099730604032,"Wed Feb 01 02:00:18 +0000 2017","@SenSchumer Resign...please."
"yes",826611498608889856,"Wed Feb 01 02:01:53 +0000 2017","@SpeakerRyan @WhiteHouse you're a f@#$ing waste of my time, spineless Paul Ryan."
"yes",826612364195856384,"Wed Feb 01 02:05:19 +0000 2017","@SenBlumenthal You are full of shit. Gorsuck is extreme on womens rights, civil rights, environment and workers rights.  YOU NEED TO GO!!"
"no",826613352289931264,"Wed Feb 01 02:09:15 +0000 2017","@SenatorLankford @ThomTillis suddenly you are responding to tweets."
"no",826615649266966528,"Wed Feb 01 02:18:23 +0000 2017","@RepMeehan will you oppose ""religious freedom"" bills that permit discrimination in the basis of rel. belief?"
"no",826616459329675264,"Wed Feb 01 02:21:36 +0000 2017","@DWStweets @POTUS @NancyPelosi Much like you running a national campaign."
"no",826616692331606016,"Wed Feb 01 02:22:31 +0000 2017","@SpeakerRyan Whose job? What prosperity? Yours?"
"yes",826617111573360640,"Wed Feb 01 02:24:11 +0000 2017","@SpeakerRyan no it's https://t.co/lEqDrUX5io thing that I agree with Donald Duck is that you are a weak leader with no spine and balls!!'"
"no",826617912999940096,"Wed Feb 01 02:27:22 +0000 2017","@SenSchumer voted for #SCOTUS #SCOTUSnominee
Judge Gorsuch in 2006

#hypocrisy #pandering #VirtueSignalling 

It's… https://t.co/FK56wW9iMX"
"yes",826621508990693376,"Wed Feb 01 02:41:40 +0000 2017","@NancyPelosi @YouTube yes kill those annoying cells that grow in our bodies. Who needs them."
"no",826621719838392320,"Wed Feb 01 02:42:30 +0000 2017","@ChrisVanHollen @BernieSanders @SenatorCardin Neil Gorsuch is decent pick but Ask him if Republicans were in violation for Obama #stolenseat"
"yes",826621871965741056,"Wed Feb 01 02:43:06 +0000 2017","@SpeakerRyan @WhiteHouse You have a potty mouth. I heard you say fuck."
"no",826625949697458176,"Wed Feb 01 02:59:19 +0000 2017","@SenSchumer Caution...be sure brain is engaged before throwing mouth in gear!  You voted for him before!!!"
"no",826629531020713984,"Wed Feb 01 03:13:32 +0000 2017","@NancyPelosi @YouTube only in Washington can a failure like you keep a job"
"yes",826629692467863552,"Wed Feb 01 03:14:11 +0000 2017","@NancyPelosi yes everyone ask why it's ok that Obamacare is racist to American Indians &amp; violates title 6 CR act it's a felony!"
"no",826629718288039936,"Wed Feb 01 03:14:17 +0000 2017","@RepBillFlores @SwHonza four months? Think things will change by then. You're more interested in big businesses than constituents."
"no",826632760374784000,"Wed Feb 01 03:26:22 +0000 2017","@michaelcburgess as a new constituent of yours I'm appalled at what you stand for. Commending stolen seat. Applauding @POTUS brand of crazy."
"no",826633164852301824,"Wed Feb 01 03:27:59 +0000 2017","@SenSchumer https://t.co/iY2EtHbwmH"
"no",826645749567983616,"Wed Feb 01 04:17:59 +0000 2017","@SpeakerRyan defends Muslim Ban. When will he awaken? WHEN? Not who we are!
#hippocrite #lapdog #whathappenedtoyou"
"no",826646347512238080,"Wed Feb 01 04:20:22 +0000 2017","@RonWyden https://t.co/x61MgZNCsF"
"no",826652815300845568,"Wed Feb 01 04:46:04 +0000 2017","@SenJohnMcCain @WSJ John McCain please retire."
"no",826658217505779712,"Wed Feb 01 05:07:32 +0000 2017","@NancyPelosi https://t.co/tsNfOeFCLs"
"no",826658347713716224,"Wed Feb 01 05:08:03 +0000 2017","@RepMarkTakano exactly the same treatment"
"no",826661273903443968,"Wed Feb 01 05:19:40 +0000 2017","@NancyPelosi Please don't smear the Bible by attempting to quote scripture. Christians don't murder the born or unborn. #babykiller"
"no",826663482544287744,"Wed Feb 01 05:28:27 +0000 2017","@SenatorLankford @SenateGOP but doesn't understand women's rights"
"yes",826665207917273088,"Wed Feb 01 05:35:18 +0000 2017","@RonWyden you are spiraling, along with your pathetic party, into political irrelevancy. Enjoy the ride."
"yes",826666228848660480,"Wed Feb 01 05:39:22 +0000 2017","@SenSchumer  @NancyPelosi  where were your tears for them? Hypocrite https://t.co/DahtfbMOd8"
"no",826666490241880064,"Wed Feb 01 05:40:24 +0000 2017","@RepSwalwell SInce when do dems from CA worry about the constitution??"
"yes",826667241030635520,"Wed Feb 01 05:43:23 +0000 2017","@SenMikeLee @seanhannity 

Oh , The seat that was denied
of Merrick Garland ?

Payback is a bitch mike lee.

Hannit… https://t.co/apazVzJxSk"
"no",826680045091450880,"Wed Feb 01 06:34:16 +0000 2017","@NancyPelosi Nancy. Democrats don’t want to find common ground. We want to go to war. If who we have can’t get it done, we’ll change them."
"yes",826689512717717504,"Wed Feb 01 07:11:53 +0000 2017","@SenatorTimScott Your payed for Martin Luther King speech isn't worth the TP I wipe my ass with."
"no",826710745891102720,"Wed Feb 01 08:36:16 +0000 2017","@lisamurkowski @POTUS Vote No on DeVos, Sessions, and Gorsuch to protect all Americans! They do not represent the best we have to offer!"
"no",826715442173472768,"Wed Feb 01 08:54:55 +0000 2017","@NancyPelosi Well, Pelosi?You didn't answer this mom! TIME TO START TARGETING FAMILIES OF PRO-ILLEGAL POLITICIANS! 

https://t.co/cKH9VvrwZX"
"no",826727141035372544,"Wed Feb 01 09:41:24 +0000 2017","@SenBennetCO #dumpdevos she is not the right person to trust with our children's education #psn"
"yes",826736285901582336,"Wed Feb 01 10:17:45 +0000 2017","@SpeakerRyan I can't wait for Democratic Party to block your pick! Like you blocked a real President! You fool!"
"no",826752332587233280,"Wed Feb 01 11:21:31 +0000 2017","@TGowdySC @SenatorSessions will be an EXCELLENT AG if they would approve him already 👍🏼"
"no",826756724287737856,"Wed Feb 01 11:38:58 +0000 2017","@SenToomey ...We need voices that are not bought. You will be voted out as quickly as possible. No Devros! No Sessions!"
"no",826767848542449664,"Wed Feb 01 12:23:10 +0000 2017","@USRepRodney I look forward to not voting for you on re-election."
"no",826773228672708608,"Wed Feb 01 12:44:33 +0000 2017","@SenSchumer &amp; @SenateDems: It is time to FILIBUSTER. The people will back you. Or they will primary you. Truth. #scotus #filibuster"
"no",826777862447439872,"Wed Feb 01 13:02:57 +0000 2017","@kharyp @realDonaldTrump 
This is you. https://t.co/7L9mFwbF9g"
"no",826787868827848704,"Wed Feb 01 13:42:43 +0000 2017","@NancyPelosi #fightinequality 🇺🇸"
"no",826791768993693696,"Wed Feb 01 13:58:13 +0000 2017","@SenSchumer Filibuster Trump's Supreme Court Nominee!  Please stand up for your Democrats and say NO! #chuckschumer #FilibusterGorsuch"
"yes",826792398260932608,"Wed Feb 01 14:00:43 +0000 2017","@SenatorLeahy - How long have you seen sucking on the GOVERNMENT TIT???  TOO LONG!!! #TermLimits"
"no",826792511330983936,"Wed Feb 01 14:01:10 +0000 2017","@SenJohnMcCain @washingtonpost all the more reason vote NO on Tillerson. Also look at Kushner for Russian ties."
"yes",826793808314593280,"Wed Feb 01 14:06:19 +0000 2017","@NancyPelosi Why are liberals in such defense of abortion? Teach abstinence and birth control. Quit killing the innocent as a quick fix."
"yes",826796291879432192,"Wed Feb 01 14:16:11 +0000 2017","@NancyPelosi 
YOU ARE A FREAKING NUT CASE!!!!!!
PLEASE STOP OBSTRUCTING OUR GOVERNMENT FOR MO VALID REASON"
"no",826800499466739712,"Wed Feb 01 14:32:54 +0000 2017","@marcorubio which is bad for both the first and second amendments."
"yes",826802613341585408,"Wed Feb 01 14:41:18 +0000 2017","@ChuckGrassley He wanted to grab her by the pussy but clapped instead"
"no",826805673249927168,"Wed Feb 01 14:53:28 +0000 2017","@SenSchumer 🖕"
"yes",826811977917984768,"Wed Feb 01 15:18:31 +0000 2017","@SpeakerRyan You are a BS artist and LIAR!"
"no",826813265107877888,"Wed Feb 01 15:23:38 +0000 2017","@NancyPelosi keep going until you are far far away"
"no",826815656146280448,"Wed Feb 01 15:33:08 +0000 2017","@lisamurkowski Please do what's right, no on DeVos"
"yes",826817653603958784,"Wed Feb 01 15:41:04 +0000 2017","@SpeakerRyan Waste of our fucking time, you are. And about 10 years over your term limit.  go home and stay there, punk. Duel at 20 paces!"
"no",826822042028822528,"Wed Feb 01 15:58:31 +0000 2017","@WalshFreedom ISIS plan on infiltrating refugees,that in itself warrants https://t.co/wz3tVl1cyz or nationality can't supersede precaution"
"no",826822612907073536,"Wed Feb 01 16:00:47 +0000 2017","@SenatorBurr we are your constituents calling with real concerns about our lives. Your job is to treat us and our opinions with respect."
"no",826827212850475008,"Wed Feb 01 16:19:03 +0000 2017","@RonWyden That's the GOP for you"
"no",826828520999358464,"Wed Feb 01 16:24:15 +0000 2017","@RepBarbaraLee I watched the hearing. The lawlessness, arrogance and disrespect of GOP was astounding. We need to do more than March!"
"no",826829841009897472,"Wed Feb 01 16:29:30 +0000 2017","@SenatorLeahy Thank you for your ""no"" vote against Sessions."
"no",826831370714505216,"Wed Feb 01 16:35:35 +0000 2017","@RonWyden @SenSchumer Robo signatures to get to more of them..."
"no",826833034070654976,"Wed Feb 01 16:42:11 +0000 2017","@SenSchumer You should be protecting America..not handing over our Constitution for Sharia.  @realDonaldTrump RIGHT! https://t.co/Tyv6drRyv8"
"no",826833351247958016,"Wed Feb 01 16:43:27 +0000 2017","@SenSchumer @SenateDems https://t.co/p7dCu84uXF"
"no",826833463093370880,"Wed Feb 01 16:43:54 +0000 2017","@SenJohnThune Trump's Illegal orders are in Constitutional Violation-He is shamefully unpresidential @HouseGOP COUNTRY FIRST #ImpeachTrump 🔨"
"no",826833645960888320,"Wed Feb 01 16:44:37 +0000 2017","@SpeakerRyan https://t.co/ggvxYFgpOj"
"no",826834392911745024,"Wed Feb 01 16:47:35 +0000 2017","@MaxineWaters @realDonaldTrump YES!! We need him out of the WH before he turns the US into a communist country. #impeachtrump #hesatraitor"
"no",826835919651094528,"Wed Feb 01 16:53:39 +0000 2017","@SenSchumer YES!  And alternative to truth is a lie!"
"no",826838721706225664,"Wed Feb 01 17:04:47 +0000 2017","@RepGosar Hello Mr Gosar, do you possibly have an email address I could use to express something of concern to you?"
"no",826840844766412800,"Wed Feb 01 17:13:14 +0000 2017","@RepGoodlatte says he and @RepJohnConyers remain ""committed"" to passing bipartisan criminal justice reform."
"no",826841190624407552,"Wed Feb 01 17:14:36 +0000 2017","@jasoninthehouse  Country over party! History will remember you had the power to stop this and you didn't
https://t.co/UpPHncJBNM"
"no",826841338746376192,"Wed Feb 01 17:15:11 +0000 2017","@SenSchumer Do you care at all about your constituents and what they want or need? Stop acting like a spoilt child and get some work done."
"no",826844116310978560,"Wed Feb 01 17:26:14 +0000 2017","@RepKinzinger fyi. @realDonaldTrump"
"no",826848786291052544,"Wed Feb 01 17:44:47 +0000 2017","@marcorubio it's almost like there's a new party of no"
"no",826848876497772544,"Wed Feb 01 17:45:08 +0000 2017","@SenSchumer I hope you have Harry Reid's number on speed dial. Good luck, I will be in the streets backing you up."
"no",826848948405096448,"Wed Feb 01 17:45:26 +0000 2017","@RepMarkTakano He should get the same respect and consideration Merrick received"
"no",826855912421937152,"Wed Feb 01 18:13:06 +0000 2017","@SenSchumer 

Why can't you finally get to work for us, the American people and stop stalling?"
"no",826856390480261120,"Wed Feb 01 18:15:00 +0000 2017","@RepBeatty @realDonaldTrump 💐💐💐❤❤❤💋💋💋"
"no",826857607184781312,"Wed Feb 01 18:19:50 +0000 2017","@SenatorBurr Hey, Senator, do you remember when you obstructed the #SCOTUS choice in the past? Yea .. get ready for karma."
"no",826868459703185408,"Wed Feb 01 19:02:57 +0000 2017","@SenJohnMcCain @WSJ we are counting on you senator to do the right thing rather than following party lines   #resist#twwnaz"
"no",826875410034069504,"Wed Feb 01 19:30:35 +0000 2017","@SenSchumer There is no ""radical Islam"" and there is also no ""moderate Islam"" Islam is Islam… https://t.co/owNpWGv2Lu"
"no",826877371643023360,"Wed Feb 01 19:38:22 +0000 2017","@repjohnlewis  1 in 26 Merchant Mariners killed in WWII; Vet status &amp; benefits 40 years late  #HR154 @POTUS… https://t.co/DiJGT8LP1q"
"no",826888222722646016,"Wed Feb 01 20:21:29 +0000 2017","@NancyPelosi u need to be held accountable for your lying! That hot mic will be what is remembered, your legacy is nothing but lies"
"no",826888352318185472,"Wed Feb 01 20:22:00 +0000 2017","@lisamurkowski Thank you for supporting our children by opposing Betsy Devos's nomination. You did the right thing! YOU ARE A HERO!!"
"no",826888692816027648,"Wed Feb 01 20:23:21 +0000 2017","@SenatorBurr Please join Susan Collins and Lisa Murkowski and vote NO on confirmation of Betsy Devos for Sec of Ed"
"no",826889095901122560,"Wed Feb 01 20:24:57 +0000 2017","@NancyPelosi Honorable Representative: Please see below.Thank you."
"no",826889591517016064,"Wed Feb 01 20:26:56 +0000 2017","@SenJohnMcCain Please say no to #devos"
"no",826893018980548608,"Wed Feb 01 20:40:33 +0000 2017","@lisamurkowski @SenatorCollins Thank you so much for demonstrating that the GOP has lines that it won't cross. #RealLeadership"
"no",826901378983395328,"Wed Feb 01 21:13:46 +0000 2017","@SenToomey I did not vote for this!  Cmon! https://t.co/knASApMmUj"
"no",826901553332178944,"Wed Feb 01 21:14:28 +0000 2017","@RonanForDNC @GuruBluXVIII @JoesInitiative What went left unsaid: establishment Dems actively fight against progressive values &amp; candidates"
"no",826904699425140736,"Wed Feb 01 21:26:58 +0000 2017","@repdavetrott confident women's rights are going back to 1950 if that happens.  @RepMikeBishop @SenStabenow @SenGaryPeters"
"no",826910986019827712,"Wed Feb 01 21:51:56 +0000 2017","@SenJohnMcCain @washingtonpost You forgot Trump spk w Putin just before the rockets fell. You need to read Brooks @nytimes on Faustian deals"
"no",826917487052734464,"Wed Feb 01 22:17:46 +0000 2017","@marcorubio therein lies the problem. We lean to the Socialist left for the last 8 years it's time we turn right if needed we go nuclear"
"no",826917923717517312,"Wed Feb 01 22:19:31 +0000 2017","@SenatorTimScott https://t.co/lEOPWg3YL6 In case you are wondering how Mr Scott will vote on DeVos. $12,800 in campaign contributions #DeVos"
"no",826920250486710272,"Wed Feb 01 22:28:45 +0000 2017","@jasoninthehouse    This is a disgustingly sneaky underhanded move on your part.   All of our children will suffer… https://t.co/y4S9HFulw7"
"no",826936432489017344,"Wed Feb 01 23:33:03 +0000 2017","@lisamurkowski https://t.co/JaUQfXi9c5"
"yes",826937579471769600,"Wed Feb 01 23:37:37 +0000 2017","@ChuckGrassley You have no right to complain about delays. Taste of own medicine. Your actions just as bad!"
"no",826942581296734208,"Wed Feb 01 23:57:29 +0000 2017","@SenatorBurr  Thanks for letting the Trump administration approve dumping pollution into our streams and rivers again.  Looking out for NC?!"
"no",826942925183545344,"Wed Feb 01 23:58:51 +0000 2017","@marcorubio nice to see you genuflecting before Master Trump. Perhaps he'll throw you a crumb."
"no",826944409874923520,"Thu Feb 02 00:04:45 +0000 2017","@SpeakerRyan Can you make DeVos give Ohio its money? Also, no bear threats here so we don't need guns in schools. T… https://t.co/HB6SccSPoy"
"no",826949896817278976,"Thu Feb 02 00:26:34 +0000 2017","@RodneyDavis Maybe you need to create a bill to retrain them in a new industry instead of one that harms them and the environment."
